Cancelled,DepTime,DepDelayMinutes,ArrDelayMinutes,AirTime,Distance,Month,DayOfWeek,DepDel15,ArrDel15
False,710.0,0.0,49.0,62.0,323.0,4,5,0.0,1.0
False,1727.0,0.0,0.0,111.0,632.0,4,1,0.0,0.0
False,1324.0,0.0,0.0,43.0,251.0,4,5,0.0,0.0
False,1153.0,0.0,7.0,61.0,353.0,4,5,0.0,0.0
False,719.0,0.0,19.0,52.0,303.0,4,5,0.0,1.0
False,1559.0,74.0,71.0,179.0,1488.0,4,5,1.0,1.0
False,1433.0,0.0,0.0,81.0,441.0,4,1,0.0,0.0
False,2007.0,12.0,5.0,40.0,228.0,4,5,0.0,0.0
False,1244.0,9.0,10.0,74.0,461.0,4,5,0.0,0.0
False,747.0,17.0,32.0,47.0,240.0,4,7,1.0,1.0
False,848.0,0.0,0.0,88.0,562.0,4,5,0.0,0.0
True,,,,,325.0,4,5,,
False,1508.0,8.0,0.0,52.0,325.0,4,5,0.0,0.0
False,1543.0,0.0,0.0,41.0,174.0,4,6,0.0,0.0
False,823.0,0.0,0.0,38.0,161.0,4,5,0.0,0.0
False,828.0,3.0,0.0,101.0,666.0,4,5,0.0,0.0
False,2323.0,28.0,30.0,125.0,842.0,4,5,1.0,1.0
False,1614.0,31.0,24.0,97.0,529.0,4,7,1.0,1.0
False,1056.0,0.0,3.0,41.0,231.0,4,5,0.0,0.0
False,1442.0,0.0,0.0,89.0,650.0,4,5,0.0,0.0
False,1303.0,48.0,30.0,94.0,744.0,4,7,1.0,1.0
False,557.0,0.0,0.0,103.0,764.0,4,5,0.0,0.0
False,727.0,0.0,0.0,110.0,879.0,4,5,0.0,0.0
False,614.0,0.0,0.0,121.0,738.0,4,6,0.0,0.0
False,1751.0,0.0,0.0,100.0,696.0,4,6,0.0,0.0
False,1329.0,19.0,2.0,196.0,1389.0,4,5,1.0,0.0
False,1247.0,0.0,0.0,49.0,299.0,4,5,0.0,0.0
False,949.0,4.0,0.0,140.0,879.0,4,5,0.0,0.0
False,1206.0,7.0,0.0,40.0,192.0,4,6,0.0,0.0
False,1911.0,36.0,25.0,140.0,977.0,4,5,1.0,1.0
False,819.0,0.0,0.0,40.0,214.0,4,5,0.0,0.0
False,1944.0,0.0,0.0,73.0,536.0,4,1,0.0,0.0
False,1439.0,0.0,0.0,66.0,325.0,4,7,0.0,0.0
False,624.0,0.0,0.0,45.0,161.0,4,6,0.0,0.0
False,701.0,0.0,0.0,115.0,850.0,4,5,0.0,0.0
False,900.0,30.0,34.0,50.0,199.0,4,5,1.0,1.0
False,603.0,0.0,14.0,61.0,368.0,4,6,0.0,0.0
False,1806.0,61.0,56.0,75.0,476.0,4,6,1.0,1.0
False,700.0,0.0,0.0,307.0,2378.0,4,5,0.0,0.0
False,555.0,0.0,0.0,56.0,388.0,4,5,0.0,0.0
False,1045.0,0.0,0.0,31.0,143.0,4,7,0.0,0.0
False,2052.0,0.0,0.0,52.0,338.0,4,5,0.0,0.0
False,1841.0,96.0,79.0,121.0,977.0,4,5,1.0,1.0
False,1237.0,0.0,0.0,297.0,2615.0,4,5,0.0,0.0
False,1534.0,4.0,0.0,108.0,926.0,4,5,0.0,0.0
True,,,,,674.0,4,5,,
False,628.0,0.0,0.0,98.0,589.0,4,6,0.0,0.0
False,825.0,0.0,14.0,34.0,182.0,4,1,0.0,0.0
False,1654.0,0.0,0.0,80.0,438.0,4,5,0.0,0.0
False,1402.0,2.0,0.0,34.0,174.0,4,5,0.0,0.0
False,1801.0,11.0,8.0,62.0,446.0,4,5,0.0,0.0
False,1041.0,12.0,6.0,39.0,161.0,4,5,0.0,0.0
False,2129.0,4.0,0.0,121.0,888.0,4,5,0.0,0.0
False,1735.0,0.0,0.0,39.0,230.0,4,1,0.0,0.0
False,2131.0,6.0,0.0,54.0,345.0,4,5,0.0,0.0
False,1708.0,23.0,33.0,30.0,133.0,4,5,1.0,1.0
False,847.0,2.0,18.0,103.0,872.0,4,5,0.0,1.0
False,1843.0,8.0,9.0,138.0,919.0,4,5,0.0,0.0
False,1443.0,23.0,16.0,158.0,1337.0,4,5,1.0,1.0
True,,,,,2106.0,4,5,,
False,1148.0,173.0,171.0,96.0,596.0,4,6,1.0,1.0
False,1450.0,0.0,0.0,138.0,900.0,4,6,0.0,0.0
False,1320.0,22.0,3.0,88.0,562.0,4,7,1.0,0.0
False,939.0,0.0,0.0,80.0,542.0,4,6,0.0,0.0
False,2251.0,16.0,8.0,42.0,270.0,4,5,1.0,0.0
False,1750.0,210.0,185.0,128.0,1052.0,4,5,1.0,1.0
False,1631.0,0.0,7.0,41.0,201.0,4,1,0.0,0.0
False,1633.0,0.0,0.0,49.0,223.0,4,7,0.0,0.0
False,1940.0,50.0,50.0,164.0,1189.0,4,5,1.0,1.0
False,1322.0,0.0,0.0,48.0,258.0,4,5,0.0,0.0
True,,,,,601.0,4,5,,
False,1758.0,0.0,2.0,54.0,199.0,4,5,0.0,0.0
False,651.0,0.0,0.0,63.0,409.0,4,5,0.0,0.0
False,657.0,0.0,9.0,26.0,80.0,4,7,0.0,0.0
False,1435.0,0.0,0.0,93.0,575.0,4,5,0.0,0.0
False,1209.0,38.0,33.0,44.0,199.0,4,6,1.0,1.0
False,1740.0,25.0,25.0,314.0,2349.0,4,5,1.0,1.0
False,606.0,6.0,0.0,122.0,888.0,4,5,0.0,0.0
False,2248.0,38.0,31.0,46.0,325.0,4,5,1.0,1.0
False,1006.0,0.0,0.0,84.0,602.0,4,5,0.0,0.0
False,2103.0,53.0,68.0,106.0,682.0,4,5,1.0,1.0
False,730.0,0.0,0.0,61.0,391.0,4,5,0.0,0.0
False,819.0,0.0,0.0,40.0,161.0,4,6,0.0,0.0
False,1740.0,10.0,0.0,43.0,229.0,4,6,0.0,0.0
False,724.0,0.0,0.0,119.0,764.0,4,5,0.0,0.0
False,1750.0,20.0,15.0,102.0,781.0,4,5,1.0,1.0
False,1421.0,76.0,69.0,178.0,1546.0,4,5,1.0,1.0
False,1301.0,0.0,0.0,84.0,596.0,4,7,0.0,0.0
False,2045.0,45.0,31.0,38.0,192.0,4,5,1.0,1.0
False,1553.0,0.0,0.0,38.0,161.0,4,1,0.0,0.0
False,1827.0,0.0,0.0,53.0,295.0,4,5,0.0,0.0
False,1421.0,6.0,0.0,81.0,630.0,4,5,0.0,0.0
False,1755.0,0.0,0.0,34.0,127.0,4,7,0.0,0.0
False,600.0,0.0,8.0,48.0,236.0,4,5,0.0,0.0
False,1124.0,0.0,0.0,45.0,251.0,4,5,0.0,0.0
False,537.0,0.0,0.0,57.0,328.0,4,5,0.0,0.0
False,2044.0,34.0,38.0,65.0,399.0,4,5,1.0,1.0
False,1309.0,164.0,157.0,84.0,594.0,4,5,1.0,1.0
False,1140.0,0.0,0.0,91.0,628.0,4,5,0.0,0.0
False,1815.0,30.0,10.0,244.0,1797.0,4,5,1.0,0.0
False,1840.0,30.0,32.0,115.0,879.0,4,5,1.0,1.0
False,728.0,0.0,4.0,49.0,240.0,4,6,0.0,0.0
True,,,,,802.0,4,5,,
False,1454.0,0.0,0.0,58.0,283.0,4,1,0.0,0.0
False,2223.0,138.0,140.0,68.0,462.0,4,5,1.0,1.0
False,1842.0,80.0,74.0,48.0,283.0,4,5,1.0,1.0
False,1056.0,6.0,4.0,83.0,605.0,4,5,0.0,0.0
False,1908.0,0.0,0.0,96.0,642.0,4,5,0.0,0.0
False,1113.0,0.0,0.0,83.0,491.0,4,5,0.0,0.0
True,,,,,581.0,4,5,,
False,1640.0,0.0,3.0,74.0,445.0,4,7,0.0,0.0
False,1351.0,16.0,13.0,73.0,495.0,4,5,1.0,0.0
False,1653.0,96.0,100.0,80.0,488.0,4,5,1.0,1.0
False,930.0,0.0,0.0,28.0,139.0,4,5,0.0,0.0
False,747.0,77.0,57.0,98.0,632.0,4,7,1.0,1.0
False,1418.0,0.0,0.0,42.0,201.0,4,5,0.0,0.0
False,548.0,0.0,0.0,91.0,735.0,4,5,0.0,0.0
False,2040.0,40.0,37.0,43.0,239.0,4,5,1.0,1.0
False,1031.0,16.0,32.0,169.0,1381.0,4,5,1.0,1.0
False,836.0,21.0,4.0,64.0,409.0,4,5,1.0,0.0
False,856.0,5.0,0.0,75.0,438.0,4,1,0.0,0.0
False,1646.0,6.0,0.0,92.0,651.0,4,5,0.0,0.0
False,1122.0,0.0,0.0,56.0,299.0,4,5,0.0,0.0
False,1346.0,0.0,23.0,84.0,654.0,4,6,0.0,1.0
False,1208.0,18.0,10.0,77.0,551.0,4,5,1.0,0.0
False,926.0,0.0,0.0,27.0,139.0,4,7,0.0,0.0
False,2138.0,53.0,47.0,85.0,602.0,4,5,1.0,1.0
False,1405.0,0.0,0.0,69.0,475.0,4,5,0.0,0.0
True,,,,,581.0,4,5,,
False,646.0,26.0,19.0,92.0,616.0,4,5,1.0,1.0
False,1801.0,0.0,0.0,42.0,252.0,4,5,0.0,0.0
False,1811.0,0.0,0.0,62.0,358.0,4,5,0.0,0.0
False,1036.0,0.0,12.0,41.0,189.0,4,5,0.0,0.0
False,2022.0,27.0,11.0,58.0,361.0,4,5,1.0,0.0
False,2039.0,14.0,14.0,143.0,1189.0,4,5,0.0,0.0
False,1735.0,0.0,0.0,51.0,277.0,4,5,0.0,0.0
False,1424.0,0.0,26.0,114.0,837.0,4,5,0.0,1.0
False,1105.0,0.0,0.0,68.0,416.0,4,1,0.0,0.0
False,1609.0,34.0,16.0,35.0,187.0,4,5,1.0,1.0
False,1033.0,0.0,0.0,51.0,323.0,4,1,0.0,0.0
False,1411.0,108.0,119.0,101.0,569.0,4,5,1.0,1.0
False,714.0,14.0,0.0,168.0,1199.0,4,5,0.0,0.0
False,925.0,0.0,0.0,83.0,466.0,4,6,0.0,0.0
False,1237.0,12.0,10.0,137.0,1015.0,4,5,0.0,0.0
False,954.0,0.0,0.0,48.0,199.0,4,1,0.0,0.0
False,1440.0,0.0,0.0,37.0,253.0,4,5,0.0,0.0
False,1347.0,0.0,0.0,89.0,654.0,4,7,0.0,0.0
False,712.0,0.0,0.0,118.0,846.0,4,5,0.0,0.0
False,1540.0,0.0,0.0,88.0,589.0,4,5,0.0,0.0
False,1930.0,0.0,12.0,75.0,562.0,4,5,0.0,0.0
False,2228.0,43.0,38.0,135.0,972.0,4,5,1.0,1.0
False,716.0,11.0,109.0,77.0,376.0,4,7,0.0,1.0
False,648.0,0.0,0.0,42.0,197.0,4,5,0.0,0.0
False,1957.0,113.0,100.0,122.0,738.0,4,7,1.0,1.0
False,1200.0,20.0,43.0,110.0,834.0,4,5,1.0,1.0
False,1905.0,5.0,5.0,146.0,1020.0,4,5,0.0,0.0
False,1644.0,24.0,21.0,90.0,650.0,4,5,1.0,1.0
False,1447.0,0.0,0.0,49.0,247.0,4,5,0.0,0.0
False,1752.0,217.0,219.0,81.0,494.0,4,5,1.0,1.0
False,1135.0,120.0,120.0,71.0,489.0,4,7,1.0,1.0
False,1215.0,5.0,0.0,68.0,534.0,4,5,0.0,0.0
False,1126.0,86.0,75.0,40.0,220.0,4,5,1.0,1.0
True,,,,,757.0,4,5,,
False,1609.0,19.0,4.0,90.0,577.0,4,5,1.0,0.0
False,1200.0,5.0,0.0,65.0,395.0,4,5,0.0,0.0
False,1553.0,8.0,0.0,67.0,414.0,4,5,0.0,0.0
False,1428.0,3.0,0.0,54.0,337.0,4,5,0.0,0.0
False,1137.0,7.0,1.0,51.0,328.0,4,5,0.0,0.0
False,1303.0,33.0,27.0,68.0,368.0,4,7,1.0,1.0
False,2025.0,15.0,10.0,147.0,1069.0,4,5,1.0,0.0
False,923.0,143.0,147.0,72.0,374.0,4,7,1.0,1.0
False,2042.0,27.0,24.0,38.0,216.0,4,5,1.0,1.0
False,1047.0,17.0,11.0,201.0,1754.0,4,5,1.0,0.0
False,1351.0,0.0,0.0,55.0,319.0,4,5,0.0,0.0
False,1927.0,7.0,0.0,116.0,814.0,4,5,0.0,0.0
False,832.0,0.0,0.0,92.0,696.0,4,6,0.0,0.0
False,1709.0,24.0,18.0,94.0,587.0,4,5,1.0,1.0
False,1032.0,0.0,0.0,82.0,528.0,4,5,0.0,0.0
False,1144.0,69.0,71.0,136.0,1066.0,4,5,1.0,1.0
False,1950.0,50.0,53.0,80.0,588.0,4,5,1.0,1.0
False,555.0,0.0,3.0,74.0,444.0,4,5,0.0,0.0
False,1817.0,47.0,38.0,46.0,328.0,4,5,1.0,1.0
False,840.0,0.0,0.0,42.0,223.0,4,5,0.0,0.0
False,1639.0,110.0,109.0,70.0,476.0,4,5,1.0,1.0
False,1521.0,11.0,4.0,53.0,301.0,4,7,0.0,0.0
False,1145.0,5.0,0.0,205.0,1751.0,4,5,0.0,0.0
False,1721.0,31.0,30.0,44.0,258.0,4,5,1.0,1.0
False,600.0,0.0,0.0,133.0,1108.0,4,5,0.0,0.0
False,2347.0,52.0,49.0,29.0,148.0,4,5,1.0,1.0
False,725.0,0.0,0.0,103.0,794.0,4,5,0.0,0.0
False,2031.0,6.0,0.0,116.0,991.0,4,5,0.0,0.0
False,1556.0,61.0,59.0,57.0,423.0,4,5,1.0,1.0
False,541.0,0.0,0.0,64.0,419.0,4,5,0.0,0.0
False,1610.0,10.0,0.0,181.0,1264.0,4,5,0.0,0.0
False,1813.0,3.0,0.0,200.0,1476.0,4,5,0.0,0.0
False,1505.0,95.0,90.0,46.0,251.0,4,6,1.0,1.0
False,1500.0,20.0,6.0,195.0,1342.0,4,5,1.0,0.0
False,1848.0,8.0,2.0,46.0,296.0,4,5,0.0,0.0
False,1738.0,0.0,0.0,320.0,2457.0,4,5,0.0,0.0
False,1748.0,23.0,12.0,107.0,806.0,4,5,1.0,0.0
False,1413.0,3.0,0.0,37.0,159.0,4,5,0.0,0.0
False,1354.0,0.0,0.0,39.0,240.0,4,7,0.0,0.0
False,2211.0,0.0,0.0,129.0,917.0,4,5,0.0,0.0
False,712.0,7.0,0.0,106.0,793.0,4,5,0.0,0.0
False,901.0,36.0,30.0,179.0,1235.0,4,5,1.0,1.0
False,627.0,0.0,2.0,23.0,100.0,4,5,0.0,0.0
False,2049.0,59.0,58.0,29.0,148.0,4,5,1.0,1.0
False,1304.0,6.0,0.0,92.0,562.0,4,6,0.0,0.0
False,1827.0,0.0,0.0,50.0,295.0,4,7,0.0,0.0
False,1145.0,65.0,57.0,61.0,452.0,4,5,1.0,1.0
False,653.0,0.0,0.0,27.0,130.0,4,6,0.0,0.0
False,1347.0,142.0,148.0,132.0,994.0,4,5,1.0,1.0
False,556.0,0.0,0.0,206.0,1468.0,4,5,0.0,0.0
False,1920.0,90.0,78.0,70.0,475.0,4,5,1.0,1.0
False,733.0,0.0,0.0,100.0,817.0,4,5,0.0,0.0
False,1744.0,0.0,0.0,31.0,174.0,4,5,0.0,0.0
False,1948.0,0.0,0.0,74.0,466.0,4,1,0.0,0.0
False,840.0,0.0,0.0,84.0,552.0,4,6,0.0,0.0
False,1119.0,0.0,0.0,44.0,223.0,4,5,0.0,0.0
False,828.0,0.0,0.0,17.0,77.0,4,1,0.0,0.0
False,2335.0,55.0,59.0,60.0,377.0,4,5,1.0,1.0
False,1730.0,30.0,86.0,26.0,67.0,4,6,1.0,1.0
False,1915.0,75.0,73.0,36.0,199.0,4,1,1.0,1.0
False,759.0,0.0,0.0,36.0,216.0,4,5,0.0,0.0
False,954.0,0.0,0.0,141.0,1154.0,4,5,0.0,0.0
False,1414.0,0.0,0.0,103.0,775.0,4,5,0.0,0.0
True,,,,,581.0,4,5,,
False,1705.0,15.0,0.0,60.0,426.0,4,5,1.0,0.0
False,1741.0,31.0,18.0,99.0,715.0,4,5,1.0,1.0
False,614.0,0.0,0.0,116.0,883.0,4,5,0.0,0.0
True,,,,,296.0,4,5,,
False,638.0,0.0,0.0,139.0,1046.0,4,5,0.0,0.0
False,824.0,0.0,0.0,42.0,302.0,4,5,0.0,0.0
False,1320.0,0.0,0.0,88.0,493.0,4,6,0.0,0.0
False,737.0,0.0,0.0,105.0,552.0,4,1,0.0,0.0
False,1915.0,5.0,6.0,101.0,793.0,4,5,0.0,0.0
False,1512.0,0.0,0.0,53.0,299.0,4,1,0.0,0.0
False,1538.0,0.0,0.0,74.0,616.0,4,7,0.0,0.0
False,1910.0,0.0,0.0,36.0,223.0,4,5,0.0,0.0
False,1950.0,5.0,0.0,63.0,417.0,4,5,0.0,0.0
False,1402.0,0.0,0.0,69.0,524.0,4,5,0.0,0.0
False,1723.0,0.0,0.0,91.0,596.0,4,6,0.0,0.0
False,659.0,0.0,0.0,209.0,1447.0,4,5,0.0,0.0
False,1148.0,0.0,0.0,70.0,445.0,4,6,0.0,0.0
False,1607.0,7.0,0.0,216.0,1587.0,4,5,0.0,0.0
False,1948.0,13.0,7.0,43.0,249.0,4,5,0.0,0.0
False,1658.0,0.0,0.0,72.0,398.0,4,5,0.0,0.0
False,1623.0,113.0,100.0,123.0,1062.0,4,5,1.0,1.0
False,1709.0,4.0,11.0,78.0,476.0,4,5,0.0,0.0
False,1654.0,0.0,0.0,67.0,376.0,4,6,0.0,0.0
False,553.0,0.0,0.0,43.0,199.0,4,7,0.0,0.0
False,747.0,82.0,63.0,35.0,177.0,4,1,1.0,1.0
False,650.0,0.0,0.0,75.0,488.0,4,7,0.0,0.0
False,1215.0,26.0,22.0,74.0,458.0,4,5,1.0,1.0
False,1644.0,75.0,78.0,46.0,251.0,4,6,1.0,1.0
False,1502.0,12.0,0.0,83.0,605.0,4,7,0.0,0.0
False,1418.0,0.0,0.0,46.0,201.0,4,6,0.0,0.0
False,2100.0,5.0,3.0,82.0,602.0,4,5,0.0,0.0
False,1920.0,30.0,40.0,83.0,605.0,4,5,1.0,1.0
False,1036.0,0.0,0.0,46.0,240.0,4,7,0.0,0.0
False,1157.0,0.0,0.0,114.0,738.0,4,5,0.0,0.0
False,723.0,23.0,15.0,68.0,547.0,4,5,1.0,1.0
False,1713.0,8.0,0.0,183.0,1243.0,4,5,0.0,0.0
False,1249.0,44.0,47.0,102.0,623.0,4,5,1.0,1.0
False,1426.0,6.0,0.0,146.0,1047.0,4,5,0.0,0.0
False,1900.0,0.0,1.0,48.0,229.0,4,6,0.0,0.0
False,1340.0,10.0,8.0,57.0,402.0,4,5,0.0,0.0
False,1708.0,93.0,105.0,116.0,762.0,4,5,1.0,1.0
False,1616.0,35.0,18.0,47.0,258.0,4,5,1.0,1.0
False,845.0,15.0,16.0,80.0,570.0,4,5,1.0,1.0
False,1300.0,0.0,13.0,149.0,973.0,4,5,0.0,0.0
False,1353.0,8.0,0.0,128.0,1009.0,4,5,0.0,0.0
False,1915.0,160.0,154.0,92.0,770.0,4,5,1.0,1.0
False,1641.0,57.0,41.0,82.0,616.0,4,5,1.0,1.0
False,1356.0,0.0,0.0,55.0,343.0,4,6,0.0,0.0
False,1808.0,3.0,15.0,67.0,528.0,4,5,0.0,1.0
False,940.0,0.0,0.0,65.0,439.0,4,5,0.0,0.0
False,1144.0,4.0,0.0,83.0,588.0,4,5,0.0,0.0
True,,,,,1524.0,4,5,,
False,1114.0,21.0,9.0,26.0,67.0,4,1,1.0,0.0
False,914.0,0.0,33.0,137.0,1164.0,4,5,0.0,1.0
False,1939.0,14.0,3.0,161.0,1447.0,4,5,0.0,0.0
False,1906.0,36.0,31.0,52.0,304.0,4,5,1.0,1.0
False,1302.0,0.0,0.0,88.0,529.0,4,1,0.0,0.0
False,2057.0,0.0,15.0,24.0,80.0,4,1,0.0,1.0
False,1352.0,0.0,0.0,77.0,530.0,4,7,0.0,0.0
False,1829.0,58.0,43.0,114.0,872.0,4,7,1.0,1.0
False,2253.0,283.0,274.0,58.0,386.0,4,5,1.0,1.0
False,1751.0,0.0,0.0,19.0,67.0,4,7,0.0,0.0
False,503.0,3.0,0.0,97.0,623.0,4,5,0.0,0.0
False,619.0,4.0,0.0,177.0,1209.0,4,5,0.0,0.0
False,1626.0,31.0,22.0,131.0,1067.0,4,5,1.0,1.0
False,2113.0,8.0,8.0,64.0,451.0,4,5,0.0,0.0
False,1856.0,16.0,16.0,72.0,444.0,4,5,1.0,1.0
False,2119.0,34.0,34.0,106.0,692.0,4,5,1.0,1.0
False,1400.0,0.0,0.0,30.0,137.0,4,5,0.0,0.0
False,1113.0,0.0,0.0,142.0,900.0,4,1,0.0,0.0
True,,,,,289.0,4,5,,
False,810.0,0.0,0.0,55.0,377.0,4,5,0.0,0.0
False,1001.0,1.0,0.0,79.0,533.0,4,5,0.0,0.0
False,1658.0,0.0,0.0,39.0,199.0,4,6,0.0,0.0
False,1017.0,0.0,0.0,37.0,182.0,4,1,0.0,0.0
False,1922.0,17.0,18.0,97.0,651.0,4,5,1.0,1.0
False,1718.0,1.0,0.0,59.0,371.0,4,5,0.0,0.0
False,1802.0,0.0,0.0,58.0,299.0,4,6,0.0,0.0
False,1203.0,28.0,22.0,65.0,407.0,4,5,1.0,1.0
False,557.0,0.0,0.0,42.0,258.0,4,5,0.0,0.0
False,1731.0,11.0,24.0,56.0,425.0,4,5,0.0,1.0
False,1058.0,0.0,0.0,50.0,315.0,4,6,0.0,0.0
False,956.0,1.0,6.0,47.0,255.0,4,5,0.0,0.0
False,1700.0,5.0,26.0,227.0,1910.0,4,5,0.0,1.0
False,601.0,0.0,0.0,43.0,255.0,4,5,0.0,0.0
False,658.0,3.0,6.0,113.0,793.0,4,5,0.0,0.0
False,705.0,0.0,4.0,33.0,137.0,4,7,0.0,0.0
False,1026.0,0.0,8.0,208.0,1740.0,4,5,0.0,0.0
False,1743.0,13.0,30.0,164.0,1449.0,4,5,0.0,1.0
False,1353.0,0.0,0.0,78.0,594.0,4,6,0.0,0.0
False,1941.0,6.0,0.0,134.0,1035.0,4,5,0.0,0.0
False,614.0,0.0,8.0,82.0,409.0,4,5,0.0,0.0
False,717.0,47.0,31.0,68.0,480.0,4,5,1.0,1.0
False,1628.0,70.0,88.0,52.0,296.0,4,5,1.0,1.0
False,1955.0,10.0,12.0,44.0,255.0,4,5,0.0,0.0
False,1636.0,16.0,12.0,119.0,756.0,4,5,1.0,0.0
False,1709.0,0.0,0.0,77.0,374.0,4,5,0.0,0.0
False,953.0,0.0,0.0,81.0,588.0,4,6,0.0,0.0
False,958.0,13.0,0.0,67.0,475.0,4,5,0.0,0.0
False,1606.0,36.0,22.0,44.0,239.0,4,5,1.0,1.0
False,803.0,0.0,0.0,50.0,347.0,4,5,0.0,0.0
False,1928.0,48.0,42.0,117.0,846.0,4,5,1.0,1.0
False,2011.0,36.0,43.0,80.0,611.0,4,5,1.0,1.0
False,2135.0,0.0,0.0,53.0,301.0,4,7,0.0,0.0
False,2212.0,12.0,0.0,245.0,1844.0,4,5,0.0,0.0
False,1127.0,0.0,0.0,53.0,337.0,4,5,0.0,0.0
False,1100.0,50.0,54.0,150.0,1241.0,4,5,1.0,1.0
False,2003.0,18.0,7.0,125.0,803.0,4,5,1.0,0.0
False,1953.0,68.0,91.0,148.0,957.0,4,5,1.0,1.0
False,1433.0,0.0,0.0,51.0,374.0,4,5,0.0,0.0
False,1700.0,131.0,144.0,72.0,371.0,4,5,1.0,1.0
False,955.0,0.0,0.0,68.0,541.0,4,6,0.0,0.0
False,1512.0,7.0,2.0,50.0,325.0,4,5,0.0,0.0
False,1623.0,133.0,126.0,85.0,581.0,4,5,1.0,1.0
False,457.0,0.0,0.0,66.0,397.0,4,5,0.0,0.0
False,1406.0,9.0,19.0,96.0,563.0,4,5,0.0,1.0
False,1441.0,0.0,0.0,58.0,401.0,4,6,0.0,0.0
False,1405.0,50.0,42.0,42.0,277.0,4,5,1.0,1.0
False,915.0,0.0,0.0,56.0,358.0,4,5,0.0,0.0
False,2052.0,0.0,0.0,113.0,829.0,4,5,0.0,0.0
False,708.0,0.0,0.0,60.0,323.0,4,6,0.0,0.0
False,1442.0,77.0,66.0,92.0,738.0,4,5,1.0,1.0
False,1632.0,7.0,4.0,118.0,834.0,4,5,0.0,0.0
False,2233.0,64.0,45.0,37.0,172.0,4,7,1.0,1.0
False,658.0,0.0,0.0,42.0,231.0,4,5,0.0,0.0
False,2136.0,0.0,0.0,26.0,127.0,4,1,0.0,0.0
False,1935.0,0.0,0.0,46.0,229.0,4,6,0.0,0.0
False,850.0,5.0,2.0,58.0,286.0,4,5,0.0,0.0
False,2217.0,108.0,104.0,70.0,488.0,4,7,1.0,1.0
False,1426.0,0.0,0.0,70.0,438.0,4,5,0.0,0.0
False,643.0,0.0,8.0,38.0,174.0,4,7,0.0,0.0
False,2012.0,7.0,2.0,64.0,418.0,4,5,0.0,0.0
False,734.0,124.0,117.0,64.0,327.0,4,5,1.0,1.0
False,502.0,0.0,21.0,186.0,1092.0,4,5,0.0,1.0
False,1644.0,0.0,0.0,62.0,358.0,4,5,0.0,0.0
False,2029.0,59.0,46.0,94.0,632.0,4,5,1.0,1.0
False,501.0,1.0,6.0,201.0,1524.0,4,5,0.0,0.0
False,1448.0,23.0,15.0,148.0,1069.0,4,5,1.0,1.0
False,1604.0,0.0,0.0,69.0,524.0,4,5,0.0,0.0
False,555.0,0.0,15.0,85.0,484.0,4,5,0.0,1.0
False,824.0,0.0,0.0,60.0,341.0,4,5,0.0,0.0
False,1553.0,3.0,5.0,73.0,446.0,4,5,0.0,0.0
False,622.0,0.0,0.0,51.0,271.0,4,5,0.0,0.0
False,1345.0,15.0,1.0,102.0,793.0,4,5,1.0,0.0
False,1344.0,0.0,0.0,34.0,223.0,4,1,0.0,0.0
False,2056.0,219.0,198.0,45.0,301.0,4,5,1.0,1.0
False,524.0,24.0,12.0,123.0,842.0,4,5,1.0,0.0
False,1140.0,0.0,0.0,44.0,177.0,4,6,0.0,0.0
False,1042.0,0.0,0.0,70.0,524.0,4,5,0.0,0.0
False,1152.0,0.0,0.0,40.0,139.0,4,5,0.0,0.0
True,,,,,917.0,4,5,,
False,1903.0,0.0,0.0,39.0,216.0,4,5,0.0,0.0
False,1912.0,7.0,0.0,86.0,547.0,4,5,0.0,0.0
False,1840.0,20.0,24.0,57.0,362.0,4,5,1.0,1.0
False,1106.0,16.0,9.0,197.0,1620.0,4,5,1.0,0.0
False,1709.0,14.0,7.0,76.0,472.0,4,5,0.0,0.0
False,924.0,0.0,0.0,113.0,900.0,4,6,0.0,0.0
False,1830.0,61.0,61.0,55.0,277.0,4,5,1.0,1.0
False,1636.0,0.0,0.0,45.0,222.0,4,1,0.0,0.0
False,1005.0,0.0,2.0,44.0,223.0,4,5,0.0,0.0
False,639.0,9.0,0.0,188.0,1246.0,4,5,0.0,0.0
False,1642.0,22.0,8.0,53.0,362.0,4,5,1.0,0.0
False,700.0,0.0,0.0,71.0,376.0,4,5,0.0,0.0
False,1638.0,13.0,6.0,61.0,430.0,4,5,0.0,0.0
False,830.0,0.0,12.0,78.0,493.0,4,1,0.0,0.0
False,1215.0,0.0,0.0,156.0,1086.0,4,5,0.0,0.0
False,2002.0,12.0,1.0,223.0,1587.0,4,5,0.0,0.0
False,2137.0,0.0,0.0,38.0,201.0,4,7,0.0,0.0
False,1133.0,0.0,0.0,43.0,174.0,4,6,0.0,0.0
False,1801.0,1.0,3.0,159.0,1246.0,4,5,0.0,0.0
False,1158.0,38.0,36.0,110.0,806.0,4,5,1.0,1.0
False,1122.0,0.0,0.0,38.0,141.0,4,5,0.0,0.0
False,1721.0,41.0,29.0,50.0,314.0,4,5,1.0,1.0
False,1456.0,52.0,70.0,47.0,199.0,4,7,1.0,1.0
False,1310.0,0.0,0.0,57.0,324.0,4,5,0.0,0.0
False,641.0,0.0,1.0,90.0,536.0,4,6,0.0,0.0
False,1338.0,0.0,0.0,47.0,240.0,4,1,0.0,0.0
False,1110.0,50.0,30.0,74.0,562.0,4,7,1.0,1.0
False,2016.0,21.0,18.0,121.0,787.0,4,5,1.0,1.0
